file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_strongnative_4node_large128c0c15_20260704024223_c1_chem_h2_l1_grid21_r0_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.0001519960060250014,exact_diagonalization_numpy,,0,7.605021469993517,50034.35069696889,-1.85727503020238,-1.8539259190122395,0.0033491111901404746,1944,486,972,486,strongnative_4node_large128c0c15_20260704024223_c1,7.611792188021354,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_chem_h2_l1_grid21_r0_seed17.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_chem_h2_l1_grid33_r2_seed2023.json,chemistry,chemistry_vqe,absolute_energy_error,0.00015159399481490254,exact_diagonalization_numpy,,0,40.45269886200549,266848.9534258831,-1.85727503020238,-1.8569734051608102,0.0003016250415697197,4632,1158,2316,1158,strongnative_4node_large128c0c15_20260704024223_c1,40.462477480003145,2023,72,4,3,synthetic,"0,1,2",,1,33,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_chem_h2_l1_grid33_r2_seed2023.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.00016400701133534312,linear_ridge_numpy,linear_ridge_numpy,6,11.199034277000464,68283.8750966685,1.0,0.71875,0.28125,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,11.441203371010488,17,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed17.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.00013317700359039009,nearest_centroid_numpy,nearest_centroid_numpy,6,7.46617876298842,56062.071992188685,1.0,0.59375,0.40625,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,7.558027916995343,23,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed23.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.00014182401355355978,linear_ridge_numpy,linear_ridge_numpy,6,7.531825315993046,53106.84084644562,1.0,0.65625,0.34375,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,7.655649072985398,31,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed31.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed43.json,ml,multiclass_ml,test_accuracy,0.00014041198301129043,linear_ridge_numpy,linear_ridge_numpy,6,7.093087412009481,50516.254096626006,1.0,0.8125,0.1875,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,7.185686656011967,43,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r0_seed43.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1017.json,ml,multiclass_ml,test_accuracy,0.00016652297927066684,nearest_centroid_numpy,nearest_centroid_numpy,6,7.326565675000893,43997.325216553305,1.0,0.6875,0.3125,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,7.417770493018907,1017,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1017.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1023.json,ml,multiclass_ml,test_accuracy,0.012034416984533891,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,7.317882621980971,608.0795298505607,1.0,0.5,0.5,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,7.409149080020143,1023,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1023.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1031.json,ml,multiclass_ml,test_accuracy,0.0008149519853759557,knn_numpy,knn_numpy,6,7.058619262999855,8661.392805544925,1.0,0.75,0.25,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,7.170997795998119,1031,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1031.json,ok
practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1043.json,ml,multiclass_ml,test_accuracy,0.012078984000254422,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,7.396866840979783,612.3749183560456,1.0,0.8125,0.1875,2048,768,512,128,strongnative_4node_large128c0c15_20260704024223_c1,7.5072862209926825,1043,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_4node_large128c0c15_20260704024223_c1_ml_digits_c0v1v2_128s_4q_d2_r1_seed1043.json,ok
