file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_strongscale_8node_large128full_20260704060904_c0_chem_4q_l1_grid17_r2_seed2043.json,chemistry,chemistry_vqe,absolute_energy_error,0.0001777030120138079,exact_diagonalization_numpy,,0,6.754720369994175,38011.2880105224,-1.705732892552902,-1.304112701073927,0.401620191478975,296,111,148,37,strongscale_8node_large128full_20260704060904_c0,6.765781683003297,2043,72,4,3,synthetic,"0,1,2",,1,17,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_chem_4q_l1_grid17_r2_seed2043.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_chem_4q_l1_grid9_r0_seed31.json,chemistry,chemistry_vqe,absolute_energy_error,0.00017647098866291344,exact_diagonalization_numpy,,0,6.850671987020178,38820.38650616963,-1.705732892552902,-0.9434356201924581,0.762297272360444,168,63,84,21,strongscale_8node_large128full_20260704060904_c0,6.861806692002574,31,72,4,3,synthetic,"0,1,2",,1,9,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_chem_4q_l1_grid9_r0_seed31.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_chem_4q_l2_grid13_r1_seed1031.json,chemistry,chemistry_vqe,absolute_energy_error,0.0001752680109348148,exact_diagonalization_numpy,,0,6.63739536999492,37869.976013269654,-1.705732892552902,-1.0372804188617926,0.6684524736911095,464,174,116,29,strongscale_8node_large128full_20260704060904_c0,6.650129947985988,1031,72,4,3,synthetic,"0,1,2",,1,13,2,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_chem_4q_l2_grid13_r1_seed1031.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l1_grid17_r0_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.00015288498252630234,exact_diagonalization_numpy,,0,8.153259153012186,53329.3657642895,-1.85727503020238,-1.8456249981377126,0.011650032064667304,1304,326,652,326,strongscale_8node_large128full_20260704060904_c0,8.167650215007598,17,72,4,3,synthetic,"0,1,2",,1,17,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l1_grid17_r0_seed17.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l1_grid25_r2_seed2023.json,chemistry,chemistry_vqe,absolute_energy_error,0.0001515320036560297,exact_diagonalization_numpy,,0,7.32622940998408,48347.736670956096,-1.85727503020238,-1.8566776536800178,0.0005973765223621363,2712,678,1356,678,strongscale_8node_large128full_20260704060904_c0,7.333456421998562,2023,72,4,3,synthetic,"0,1,2",,1,25,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l1_grid25_r2_seed2023.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l2_grid21_r1_seed1017.json,chemistry,chemistry_vqe,absolute_energy_error,0.0001529949950054288,exact_diagonalization_numpy,,0,6.989684734988259,45685.70844255553,-1.85727503020238,-1.8369679912029844,0.020307038999395566,360,90,90,45,strongscale_8node_large128full_20260704060904_c0,7.002860695007257,1017,72,4,3,synthetic,"0,1,2",,1,21,2,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l2_grid21_r1_seed1017.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l2_grid33_r3_seed3023.json,chemistry,chemistry_vqe,absolute_energy_error,0.00015392698696814477,exact_diagonalization_numpy,,0,6.699678843986476,43525.043762293455,-1.85727503020238,-1.8369679912029844,0.020307038999395566,552,138,138,69,strongscale_8node_large128full_20260704060904_c0,6.706075895985123,3023,72,4,3,synthetic,"0,1,2",,1,33,2,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_chem_h2_l2_grid33_r3_seed3023.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.0001392379926983267,linear_ridge_numpy,linear_ridge_numpy,6,9.971398338995641,71614.06269766968,1.0,0.6875,0.3125,1024,384,512,128,strongscale_8node_large128full_20260704060904_c0,10.214525806979509,17,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.0001354709966108203,nearest_centroid_numpy,nearest_centroid_numpy,6,6.408194174990058,47303.07102854977,1.0,0.75,0.25,1024,384,512,128,strongscale_8node_large128full_20260704060904_c0,6.502406610001344,23,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ok
practical_strongscale_8node_large128full_20260704060904_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.0001400600012857467,linear_ridge_numpy,linear_ridge_numpy,6,6.431974409992108,45922.99265276861,1.0,0.8125,0.1875,1024,384,512,128,strongscale_8node_large128full_20260704060904_c0,6.529116023011738,31,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongscale_8node_large128full_20260704060904_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ok
