file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,problem_name,problem_qubits,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,chem_native_baselines,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,sim_native_baselines,path,status
practical_55731034_scale_64n_256g_c0_chem_h2_l1_grid17_r0_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.00014075194485485554,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,10.941720700007863,77737.61642363839,-1.857275030202382,-1.8456249981377126,0.011650032064669302,1304,326,652,326,55731034_scale_64n_256g_c0,10.965998844942078,17,72,4,3,synthetic,"0,1,2",,H2_minimal_2qubit,2,1,17,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_chem_h2_l1_grid17_r0_seed17.json,ok
practical_55731034_scale_64n_256g_c0_chem_molecular_chain_4q_l1_grid9_r4_seed4031.json,chemistry,chemistry_vqe,absolute_energy_error,0.00016058993060141802,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,18.02412220602855,112236.93875778659,-1.7057328925529047,-0.9867778142116705,0.7189550783412342,168,63,84,21,55731034_scale_64n_256g_c0,18.035312225925736,4031,72,4,3,synthetic,"0,1,2",,molecular_chain_4q_surrogate,4,1,9,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_chem_molecular_chain_4q_l1_grid9_r4_seed4031.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.00015903706662356853,linear_ridge_numpy,linear_ridge_numpy,6,17.635550193022937,110889.55906590792,1.0,0.6875,0.3125,1024,384,512,128,55731034_scale_64n_256g_c0,17.72578969108872,17,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.00014545104932039976,linear_ridge_numpy,linear_ridge_numpy,6,11.725912424968556,80617.58563967937,1.0,0.8125,0.1875,1024,384,512,128,55731034_scale_64n_256g_c0,11.792821670067497,31,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1017.json,ml,multiclass_ml,test_accuracy,0.00016321497969329357,nearest_centroid_numpy,nearest_centroid_numpy,6,11.51535626896657,70553.30515989232,1.0,0.75,0.25,1024,384,512,128,55731034_scale_64n_256g_c0,11.581808301038109,1017,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1017.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1031.json,ml,multiclass_ml,test_accuracy,0.0008099440019577742,knn_numpy,knn_numpy,6,11.140354003990069,13754.47435509358,1.0,0.78125,0.21875,1024,384,512,128,55731034_scale_64n_256g_c0,11.204659473034553,1031,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1031.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r2_seed2017.json,ml,multiclass_ml,test_accuracy,0.00014438899233937263,linear_ridge_numpy,linear_ridge_numpy,6,10.58598505705595,73315.73470763337,1.0,0.78125,0.21875,1024,384,512,128,55731034_scale_64n_256g_c0,10.660825336002745,2017,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r2_seed2017.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r2_seed2031.json,ml,multiclass_ml,test_accuracy,0.000792220002040267,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,11.385905602946877,14372.15113683554,1.0,0.8125,0.1875,1024,384,512,128,55731034_scale_64n_256g_c0,11.45412547502201,2031,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r2_seed2031.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r3_seed3017.json,ml,multiclass_ml,test_accuracy,0.000844571040943265,knn_numpy,knn_numpy,6,10.488538578967564,12418.776006401271,1.0,0.75,0.25,1024,384,512,128,55731034_scale_64n_256g_c0,10.56277402001433,3017,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r3_seed3017.json,ok
practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r3_seed3031.json,ml,multiclass_ml,test_accuracy,0.0007555300835520029,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,10.988940263981931,14544.67598737988,1.0,0.78125,0.21875,1024,384,512,128,55731034_scale_64n_256g_c0,11.076636031037197,3031,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731034_scale_64n_256g_c0_ml_digits_c0v1v2_128s_4q_d1_r3_seed3031.json,ok
