file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_chem_4q_l1_grid17_r0_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.00017792399739846587,exact_diagonalization_numpy,,0,7.281830703985179,40926.636150588,-1.705732892552902,-1.3483747830949033,0.35735810945799873,296,111,148,37,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.2944946119969245,17,72,4,3,synthetic,"0,1,2",,1,17,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_chem_4q_l1_grid17_r0_seed17.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_chem_h2_l2_grid21_r2_seed2023.json,chemistry,chemistry_vqe,absolute_energy_error,0.00015036200056783855,exact_diagonalization_numpy,,0,7.160123868001392,47619.2378457413,-1.85727503020238,-1.8369679912029844,0.020307038999395566,360,90,90,45,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.166471471980913,2023,72,4,3,synthetic,"0,1,2",,1,21,2,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_chem_h2_l2_grid21_r2_seed2023.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.00016286500613205135,nearest_centroid_numpy,nearest_centroid_numpy,6,14.67211878998205,90087.60775832877,1.0,0.625,0.375,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,14.90108325102483,17,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed17.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.03877874999307096,one_hidden_layer_mlp_numpy,one_hidden_layer_mlp_numpy,6,7.902627769013634,203.78758393258386,1.0,0.75,0.25,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.998517735977657,23,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed23.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.00015919798170216382,nearest_centroid_numpy,nearest_centroid_numpy,6,7.700491447001696,48370.534379061355,1.0,0.71875,0.28125,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.7936305470066145,31,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed31.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed43.json,ml,multiclass_ml,test_accuracy,0.00016653299098834395,linear_ridge_numpy,linear_ridge_numpy,6,7.340244313993026,44076.81787512474,1.0,0.75,0.25,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.435803368978668,43,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r0_seed43.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1017.json,ml,multiclass_ml,test_accuracy,0.00016606200370006263,nearest_centroid_numpy,nearest_centroid_numpy,6,7.211088033975102,43424.0697649271,1.0,0.71875,0.28125,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.307733818015549,1017,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1017.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1023.json,ml,multiclass_ml,test_accuracy,0.00016870599938556552,linear_ridge_numpy,linear_ridge_numpy,6,7.610627190006198,45111.77561986194,0.96875,0.75,0.21875,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.70361463498557,1023,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1023.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1031.json,ml,multiclass_ml,test_accuracy,0.00016886700177565217,linear_ridge_numpy,linear_ridge_numpy,6,7.488715467974544,44346.82554454101,1.0,0.71875,0.28125,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.6149601060024,1031,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1031.json,ok
practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1043.json,ml,multiclass_ml,test_accuracy,0.00017081998521462083,nearest_centroid_numpy,nearest_centroid_numpy,6,7.849642159999348,45952.71536955666,1.0,0.84375,0.15625,2560,1152,1280,128,strongnative_2node_large128c0c7_fix_20260704022146_c6,7.945903309999267,1043,128,10,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_2node_large128c0c7_fix_20260704022146_c6_ml_digits_c0v1v2_128s_10q_d1_r1_seed1043.json,ok
