file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_strongnative_1node_int_20260704012008_c2_chem_h2_grid21_seed23.json,chemistry,chemistry_vqe,absolute_energy_error,0.00014896801440045238,exact_diagonalization_numpy,,0,6.487044786976185,43546.56140839644,-1.85727503020238,-1.8539259190122395,0.0033491111901404746,1944,486,972,486,strongnative_1node_int_20260704012008_c2,6.493414783035405,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_chem_h2_grid21_seed23.json,ok
practical_strongnative_1node_int_20260704012008_c2_chem_h2_grid25_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.0002314880257472396,exact_diagonalization_numpy,,0,6.887033212056849,29751.142374754018,-1.85727503020238,-1.8566776536800178,0.0005973765223621363,2712,678,1356,678,strongnative_1node_int_20260704012008_c2,6.893685115035623,17,72,4,3,synthetic,"0,1,2",,1,25,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_chem_h2_grid25_seed17.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_128s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.00013565202243626118,nearest_centroid_numpy,nearest_centroid_numpy,6,7.228095309983473,53284.09543897319,1.0,0.75,0.25,1024,384,512,128,strongnative_1node_int_20260704012008_c2,7.32766523398459,23,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_128s_4q_d1_seed23.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_128s_6q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.00016311497893184423,linear_ridge_numpy,linear_ridge_numpy,6,19.7456406650017,121053.50958143578,1.0,0.625,0.375,1536,640,768,128,strongnative_1node_int_20260704012008_c2,19.976754586969037,17,128,6,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_128s_6q_d1_seed17.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_128s_8q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.0008826260454952717,knn_numpy,knn_numpy,6,7.116071454016492,8062.385525937455,1.0,0.78125,0.21875,2048,896,1024,128,strongnative_1node_int_20260704012008_c2,7.209032738988753,23,128,8,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_128s_8q_d1_seed23.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_192s_4q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.011573019961360842,softmax_regression_numpy,softmax_regression_numpy,6,7.539419381995685,651.4651670149841,1.0,0.8541666666666666,0.14583333333333337,1536,576,768,192,strongnative_1node_int_20260704012008_c2,7.652996500022709,17,192,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_192s_4q_d1_seed17.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_192s_6q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.00015147303929552436,linear_ridge_numpy,linear_ridge_numpy,6,6.583233714976814,43461.42221476724,0.9791666666666666,0.75,0.22916666666666663,2304,960,1152,192,strongnative_1node_int_20260704012008_c2,6.694064056966454,23,192,6,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_192s_6q_d1_seed23.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_192s_8q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.00018646102398633957,nearest_centroid_numpy,nearest_centroid_numpy,6,7.3752309319679625,39553.74037047165,1.0,0.6875,0.3125,3072,1344,1536,192,strongnative_1node_int_20260704012008_c2,7.483812759979628,17,192,8,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_192s_8q_d1_seed17.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_256s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.002098578028380871,knn_numpy,knn_numpy,6,7.359908220008947,3507.0929555511375,1.0,0.8125,0.1875,2048,768,1024,256,strongnative_1node_int_20260704012008_c2,7.496479326975532,23,256,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_256s_4q_d1_seed23.json,ok
practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_256s_6q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.00015495001571252942,nearest_centroid_numpy,nearest_centroid_numpy,6,7.608531053003389,49103.13185846392,1.0,0.765625,0.234375,3072,1280,1536,256,strongnative_1node_int_20260704012008_c2,7.736472866963595,17,256,6,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_1node_int_20260704012008_c2_ml_digits_c0v1v2_256s_6q_d1_seed17.json,ok
