record_id,workload,mode,conditional_projected_native_ratio,conditional_first_target,conditional_first_target_gain,factory_utility,shot_fabric_utility,logical_cycle_utility,decoder_utility,host_feedback_utility,shot_lane_evidence,effective_shot_lanes
practical_strongnative_32node_large128c0c127_20260704060230_c100_ml_digits_c2v4v6v8_128s_8q_d1_r3_seed3023,ml,aggregate_ready,40456.693070497684,factory,9.991956478595094,9.991956478595094,1.0000792491914676,1.0000779991067226,1.0000012498897566,1.000001254666197,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_ml_digits_c2v4v6v8_128s_8q_d1_r3_seed3031,ml,aggregate_ready,40011.253864022685,factory,9.991956478595094,9.991956478595094,1.0000792491914676,1.0000779991067226,1.0000012498897566,1.000001254666197,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_ml_digits_c2v4v6v8_128s_8q_d1_r3_seed3043,ml,aggregate_ready,2984355.363954552,factory,9.991956478595094,9.991956478595094,1.0000792491914676,1.0000779991067226,1.0000012498897566,1.000001254666197,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_qaoa_chordal_4n_grid7_r0_seed17,optimization,aggregate_ready,14596911.07641726,factory,9.993882120428061,9.993882120428061,1.00006034736293,1.0000594777526668,1.0000008695068274,1.000000871519941,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_qaoa_chordal_4n_grid7_r2_seed2017,optimization,aggregate_ready,15101071.090909246,factory,9.993882120428061,9.993882120428061,1.00006034736293,1.0000594777526668,1.0000008695068274,1.000000871519941,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_qaoa_ladder_5n_grid7_r1_seed1023,optimization,aggregate_ready,14129743.638926947,factory,9.994083568799997,9.994083568799997,1.0000583995689314,1.000057599528757,1.0000007999480183,1.0000008021019426,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_qaoa_ladder_5n_grid7_r3_seed3023,optimization,aggregate_ready,13545788.765416276,factory,9.994083568799997,9.994083568799997,1.0000583995689314,1.000057599528757,1.0000007999480183,1.0000008021019426,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_qaoa_ring_7n_grid7_r0_seed31,optimization,aggregate_ready,14275149.158775834,factory,9.994129250626582,9.994129250626582,1.0000581710154586,1.0000575995580314,1.0000005713916014,1.0000005733626804,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_qaoa_ring_7n_grid7_r2_seed2031,optimization,aggregate_ready,14102985.441903472,factory,9.994129250626582,9.994129250626582,1.0000581710154586,1.0000575995580314,1.0000005713916014,1.0000005733626804,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_sim_tfim_5q_4steps_r0_seed17,simulation,aggregate_ready,17642.562881743313,factory,9.99398037995453,9.99398037995453,1.0,1.0000596466244545,1.0000002940980497,1.0000002948948719,compiled_dependency_wave,10000.0
