file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_strongnative_8node_large128c0c31_20260704060009_c0_chem_h2_l1_grid17_r0_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.00015403702855110168,exact_diagonalization_numpy,,0,6.81464290904114,44240.29061804699,-1.85727503020238,-1.8456249981377126,0.011650032064667304,1304,326,652,326,strongnative_8node_large128c0c31_20260704060009_c0,6.824456669040956,17,72,4,3,synthetic,"0,1,2",,1,17,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_chem_h2_l1_grid17_r0_seed17.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_chem_h2_l1_grid25_r2_seed2023.json,chemistry,chemistry_vqe,absolute_energy_error,0.0001511010341346264,exact_diagonalization_numpy,,0,6.454925492987968,42719.267475276356,-1.85727503020238,-1.8566776536800178,0.0005973765223621363,2712,678,1356,678,strongnative_8node_large128c0c31_20260704060009_c0,6.461837529030163,2023,72,4,3,synthetic,"0,1,2",,1,25,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_chem_h2_l1_grid25_r2_seed2023.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.00016732304356992245,linear_ridge_numpy,linear_ridge_numpy,6,18.63141184503911,111349.94587433051,1.0,0.6875,0.3125,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,18.864880340988748,17,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.00013724499149248004,nearest_centroid_numpy,nearest_centroid_numpy,6,6.9985129259875976,50992.847534046894,1.0,0.75,0.25,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,7.092780341976322,23,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.000142325006891042,linear_ridge_numpy,linear_ridge_numpy,6,6.9905045729829,49116.48856152548,1.0,0.8125,0.1875,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,7.085838598024566,31,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed43.json,ml,multiclass_ml,test_accuracy,0.00014356698375195265,linear_ridge_numpy,linear_ridge_numpy,6,6.770870960026514,47161.75532199564,1.0,0.84375,0.15625,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,6.869778243009932,43,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed43.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1017.json,ml,multiclass_ml,test_accuracy,0.00017414602916687727,nearest_centroid_numpy,nearest_centroid_numpy,6,6.637254948029295,38113.15698544625,1.0,0.75,0.25,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,6.758823629003018,1017,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1017.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1023.json,ml,multiclass_ml,test_accuracy,0.012307664030231535,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,6.971332937013358,566.4221025118616,1.0,0.8125,0.1875,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,7.0744538200087845,1023,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1023.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1031.json,ml,multiclass_ml,test_accuracy,0.0008121079881675541,knn_numpy,knn_numpy,6,6.892727361002471,8487.451744632222,1.0,0.78125,0.21875,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,6.989217029011343,1031,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1031.json,ok
practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1043.json,ml,multiclass_ml,test_accuracy,0.012024487019516528,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,6.407448303012643,532.8666655478056,1.0,0.90625,0.09375,1024,384,512,128,strongnative_8node_large128c0c31_20260704060009_c0,6.507053516979795,1043,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_8node_large128c0c31_20260704060009_c0_ml_digits_c0v1v2_128s_4q_d1_r1_seed1043.json,ok
