file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,problem_name,problem_qubits,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,chem_native_baselines,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,sim_native_baselines,path,status
practical_55731032_scale_16n_64g_c0_chem_h2_l1_grid17_r0_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.00014205602928996086,exact_dense_diagonalization_numpy,exact_dense_diagonalization_numpy,2,10.297428334015422,72488.49897807994,-1.85727503020238,-1.8456249981377126,0.011650032064667304,1304,326,652,326,55731032_scale_16n_64g_c0,10.305274019017816,17,72,4,3,synthetic,"0,1,2",,H2_minimal_2qubit,2,1,17,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_chem_h2_l1_grid17_r0_seed17.json,ok
practical_55731032_scale_16n_64g_c0_chem_h2_l1_grid25_r2_seed2023.json,chemistry,chemistry_vqe,absolute_energy_error,0.00014421995729207993,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,9.899333317996934,68640.52315553259,-1.8572750302023804,-1.8566776536800178,0.0005973765223625804,2712,678,1356,678,55731032_scale_16n_64g_c0,9.9071968679782,2023,72,4,3,synthetic,"0,1,2",,H2_minimal_2qubit,2,1,25,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_chem_h2_l1_grid25_r2_seed2023.json,ok
practical_55731032_scale_16n_64g_c0_chem_h2_l2_grid21_r1_seed1017.json,chemistry,chemistry_vqe,absolute_energy_error,0.00013349892105907202,exact_dense_diagonalization_numpy,exact_dense_diagonalization_numpy,2,10.356768997036852,77579.42097864655,-1.85727503020238,-1.8369679912029844,0.020307038999395566,360,90,90,45,55731032_scale_16n_64g_c0,10.36400991899427,1017,72,4,3,synthetic,"0,1,2",,H2_minimal_2qubit,2,1,21,2,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_chem_h2_l2_grid21_r1_seed1017.json,ok
practical_55731032_scale_16n_64g_c0_chem_h2_l2_grid33_r3_seed3023.json,chemistry,chemistry_vqe,absolute_energy_error,0.00015326798893511295,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,10.04494613991119,65538.44811106504,-1.857275030202382,-1.8369679912029844,0.020307038999397564,552,138,138,69,55731032_scale_16n_64g_c0,10.052620873902924,3023,72,4,3,synthetic,"0,1,2",,H2_minimal_2qubit,2,1,33,2,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_chem_h2_l2_grid33_r3_seed3023.json,ok
practical_55731032_scale_16n_64g_c0_chem_molecular_chain_4q_l1_grid17_r6_seed6043.json,chemistry,chemistry_vqe,absolute_energy_error,0.00015944894403219223,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,10.70292990701273,67124.49537986181,-1.7057328925529056,-1.4781560104597147,0.22757688209319094,296,111,148,37,55731032_scale_16n_64g_c0,10.714821666944772,6043,72,4,3,synthetic,"0,1,2",,molecular_chain_4q_surrogate,4,1,17,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_chem_molecular_chain_4q_l1_grid17_r6_seed6043.json,ok
practical_55731032_scale_16n_64g_c0_chem_molecular_chain_4q_l1_grid9_r4_seed4031.json,chemistry,chemistry_vqe,absolute_energy_error,0.00016603199765086174,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,10.237757068942301,61661.349702426865,-1.7057328925529036,-0.9867778142116705,0.7189550783412331,168,63,84,21,55731032_scale_16n_64g_c0,10.246618403005414,4031,72,4,3,synthetic,"0,1,2",,molecular_chain_4q_surrogate,4,1,9,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_chem_molecular_chain_4q_l1_grid9_r4_seed4031.json,ok
practical_55731032_scale_16n_64g_c0_chem_molecular_chain_4q_l2_grid13_r5_seed5031.json,chemistry,chemistry_vqe,absolute_energy_error,0.00016273604705929756,exact_dense_diagonalization_numpy,exact_dense_diagonalization_numpy,2,10.146770686958916,62351.09473478638,-1.705732892552902,-0.8927177265218389,0.8130151660310632,464,174,116,29,55731032_scale_16n_64g_c0,10.164804998086765,5031,72,4,3,synthetic,"0,1,2",,molecular_chain_4q_surrogate,4,1,13,2,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_chem_molecular_chain_4q_l2_grid13_r5_seed5031.json,ok
practical_55731032_scale_16n_64g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.00014566199388355017,linear_ridge_numpy,linear_ridge_numpy,6,15.553372401045635,106777.14883869993,1.0,0.6875,0.3125,1024,384,512,128,55731032_scale_16n_64g_c0,15.64498006994836,17,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ok
practical_55731032_scale_16n_64g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.0001327169593423605,nearest_centroid_numpy,nearest_centroid_numpy,6,11.021377477911301,83044.22835276264,1.0,0.75,0.25,1024,384,512,128,55731032_scale_16n_64g_c0,11.089813943021,23,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ok
practical_55731032_scale_16n_64g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.00014515093062072992,linear_ridge_numpy,linear_ridge_numpy,6,10.29192529397551,70904.99006766723,1.0,0.8125,0.1875,1024,384,512,128,55731032_scale_16n_64g_c0,10.368652701028623,31,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55731032_scale_16n_64g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ok
