file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,problem_name,problem_qubits,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,chem_native_baselines,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,sim_native_baselines,path,status
practical_55730074_scale_8n_32g_c0_chem_h2_l1_grid17_r0_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.0001477039186283946,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,19.219100331072696,130119.09575280568,-1.8572750302023806,-1.8456249981377126,0.01165003206466797,1304,326,652,326,55730074_scale_8n_32g_c0,19.232584199984558,17,72,4,3,synthetic,"0,1,2",,H2_minimal_2qubit,2,1,17,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_chem_h2_l1_grid17_r0_seed17.json,ok
practical_55730074_scale_8n_32g_c0_chem_molecular_chain_4q_l1_grid9_r0_seed31.json,chemistry,chemistry_vqe,absolute_energy_error,0.00016080995555967093,exact_dense_diagonalization_numpy,sparse_lanczos_eigsh_scipy,2,20.076557100983337,124846.48124620388,-1.705732892552907,-0.9434356201924581,0.7622972723604489,168,63,84,21,55730074_scale_8n_32g_c0,20.085945877013728,31,72,4,3,synthetic,"0,1,2",,molecular_chain_4q_surrogate,4,1,9,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_chem_molecular_chain_4q_l1_grid9_r0_seed31.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.000370922964066267,linear_ridge_numpy,linear_ridge_numpy,6,40.56032705807593,109349.73292952994,1.0,0.6875,0.3125,1024,384,512,128,55730074_scale_8n_32g_c0,40.654901736998,17,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed17.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.00013076199684292078,nearest_centroid_numpy,nearest_centroid_numpy,6,16.28220701799728,124517.88295613481,1.0,0.75,0.25,1024,384,512,128,55730074_scale_8n_32g_c0,16.348231927026063,23,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed23.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.0001457809703424573,linear_ridge_numpy,linear_ridge_numpy,6,19.348490023054183,132723.0157516596,1.0,0.8125,0.1875,1024,384,512,128,55730074_scale_8n_32g_c0,19.41523308493197,31,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed31.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed43.json,ml,multiclass_ml,test_accuracy,0.00014067103620618582,linear_ridge_numpy,linear_ridge_numpy,6,23.29949147894513,165631.05033785602,1.0,0.84375,0.15625,1024,384,512,128,55730074_scale_8n_32g_c0,23.380915713962168,43,128,4,3,digits,"0,1,2",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2_128s_4q_d1_r0_seed43.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.0007813950069248676,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,19.648230496095493,25145.067887520687,0.9375,0.875,0.0625,1024,384,512,128,55730074_scale_8n_32g_c0,19.71308960497845,17,128,4,4,digits,"0,1,2,3",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed17.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.009797909995540977,softmax_regression_numpy,softmax_regression_numpy,6,19.888463709969074,2029.8679737842358,0.9375,0.78125,0.15625,1024,384,512,128,55730074_scale_8n_32g_c0,19.9618734610267,23,128,4,4,digits,"0,1,2,3",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed23.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.000764804077334702,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,20.1320740749361,26323.17827736381,0.9375,0.71875,0.21875,1024,384,512,128,55730074_scale_8n_32g_c0,20.22091937798541,31,128,4,4,digits,"0,1,2,3",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed31.json,ok
practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed43.json,ml,multiclass_ml,test_accuracy,0.0008094289805740118,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,20.81917369796429,25720.815782009977,1.0,0.8125,0.1875,1024,384,512,128,55730074_scale_8n_32g_c0,20.886455161031336,43,128,4,4,digits,"0,1,2,3",sklearn_digits,,,1,21,1,,"dense_exact,sparse_lanczos",4,chordal,7,tfim,auto,4,4,"dense_exact,sparse_krylov",data/raw/perlmutter/practical_suite_sweep/practical_55730074_scale_8n_32g_c0_ml_digits_c0v1v2v3_128s_4q_d1_r0_seed43.json,ok
