file,workload,family,quality_metric,native_runtime_sec,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_55432715_chem_4q_grid13_seed17.json,chemistry,chemistry_vqe,absolute_energy_error,0.00019262099522165954,6.155128660000628,31954.609376395256,-1.705732892552902,-0.9019600519043551,0.8037728406485469,232,87,116,29,55432715,6.189796066988492,17,72,4,3,synthetic,"0,1,2",,1,13,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_chem_4q_grid13_seed17.json,ok
practical_55432715_ml_digits_c0v1v2_128s_4q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.01092348899692297,16.589835802005837,1518.730490475984,1.0,0.6875,0.3125,1024,384,512,128,55432715,16.801081879006233,17,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_ml_digits_c0v1v2_128s_4q_d1_seed17.json,ok
practical_55432715_ml_digits_c0v1v2_192s_8q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.012282482988666743,6.46431200200459,526.3033547833382,0.9791666666666666,0.75,0.22916666666666663,3072,1344,1536,192,55432715,6.572368243010715,23,192,8,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_ml_digits_c0v1v2_192s_8q_d1_seed23.json,ok
practical_55432715_ml_digits_c0v1v2_256s_8q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.014395702979527414,6.113611904002028,424.683109445672,1.0,0.71875,0.28125,4096,1792,2048,256,55432715,6.233102525002323,17,256,8,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_ml_digits_c0v1v2_256s_8q_d1_seed17.json,ok
practical_55432715_ml_digits_c0v1v2v3_192s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.011841219995403662,6.334600104019046,534.9617781341713,0.9166666666666666,0.7708333333333334,0.14583333333333326,1536,576,768,192,55432715,6.429853126988746,23,192,4,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_ml_digits_c0v1v2v3_192s_4q_d1_seed23.json,ok
practical_55432715_ml_digits_c0v1v2v3_256s_4q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.013800001994241029,6.340516665019095,459.45766295288206,0.96875,0.765625,0.203125,2048,768,1024,256,55432715,6.470485028985422,17,256,4,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_ml_digits_c0v1v2v3_256s_4q_d1_seed17.json,ok
practical_55432715_ml_digits_c3v5v8_192s_6q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.011563915002625436,6.069165130000329,524.8365392362712,0.9791666666666666,0.625,0.35416666666666663,2304,960,1152,192,55432715,6.163014253019355,23,192,6,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_ml_digits_c3v5v8_192s_6q_d1_seed23.json,ok
practical_55432715_ml_digits_c3v5v8_256s_6q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.013735638000071049,6.138733987987507,446.9201931468894,0.9375,0.546875,0.390625,3072,1280,1536,256,55432715,6.250663938000798,17,256,6,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_ml_digits_c3v5v8_256s_6q_d1_seed17.json,ok
practical_55432715_qaoa_ladder_4n_grid11_seed23.json,optimization,optimization_qaoa,approximation_ratio,3.116100560873747e-05,6.242084433994023,200317.16923293893,4,2.9045084971874733,0.2738728757031317,1452,968,484,121,55432715,6.251163821987575,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,ladder,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_qaoa_ladder_4n_grid11_seed23.json,ok
practical_55432715_qaoa_ring_5n_grid9_seed17.json,optimization,optimization_qaoa,approximation_ratio,5.5056007113307714e-05,6.3167008080054075,114732.27244767961,4,3.749999999999998,0.06250000000000056,1215,810,405,81,55432715,6.326770337007474,17,72,4,3,synthetic,"0,1,2",,1,21,1,,5,ring,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55432715_qaoa_ring_5n_grid9_seed17.json,ok
practical_55432715_sim_tfim_5q_6steps_seed23.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0007592359906993806,6.850334211019799,9022.667912132985,0.8218024506329158,0.8213019840508522,0.0005004665820635967,54,48,5,1,55432715,6.866851499013137,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,5,6,data/raw/perlmutter/practical_suite_sweep/practical_55432715_sim_tfim_5q_6steps_seed23.json,ok
