file,workload,family,quality_metric,native_runtime_sec,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_55453131_ml_digits_c0v1v2_128s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.009518385981209576,6.068324558989843,637.5371382258963,1.0,0.75,0.25,1024,384,512,128,55453131,6.149654490989633,23,128,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_128s_4q_d1_seed23.json,ok
practical_55453131_ml_digits_c0v1v2_128s_4q_d2_seed23.json,ml,multiclass_ml,test_accuracy,0.009527422982500866,6.279976266989252,659.1474188270806,1.0,0.59375,0.40625,2048,768,512,128,55453131,6.447576345002744,23,128,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_128s_4q_d2_seed23.json,ok
practical_55453131_ml_digits_c0v1v2_128s_8q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.009730474994285032,12.656234764988767,1300.6800564640587,1.0,0.6875,0.3125,2048,896,1024,128,55453131,12.73459810600616,17,128,8,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_128s_8q_d1_seed17.json,ok
practical_55453131_ml_digits_c0v1v2_128s_8q_d2_seed17.json,ml,multiclass_ml,test_accuracy,0.00988304102793336,12.048827004007762,1219.1416558884093,1.0,0.6875,0.3125,4096,1792,1024,128,55453131,12.126461190986447,17,128,8,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_128s_8q_d2_seed17.json,ok
practical_55453131_ml_digits_c0v1v2_192s_4q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.01135545497527346,9.10226722000516,801.5766202081181,1.0,0.8541666666666666,0.14583333333333337,1536,576,768,192,55453131,9.194864443008555,17,192,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_192s_4q_d1_seed17.json,ok
practical_55453131_ml_digits_c0v1v2_192s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.011293313989881426,6.126719519001199,542.5085607723837,0.9791666666666666,0.75,0.22916666666666663,1536,576,768,192,55453131,6.213462412008084,23,192,4,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_192s_4q_d1_seed23.json,ok
practical_55453131_ml_digits_c0v1v2_192s_4q_d2_seed17.json,ml,multiclass_ml,test_accuracy,0.011745439987862483,8.44931639402057,719.3699344385511,1.0,0.7083333333333334,0.29166666666666663,3072,1152,768,192,55453131,8.538620834995527,17,192,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_192s_4q_d2_seed17.json,ok
practical_55453131_ml_digits_c0v1v2_192s_4q_d2_seed23.json,ml,multiclass_ml,test_accuracy,0.011321258993120864,5.861698399006855,517.7602952612071,0.9791666666666666,0.6875,0.29166666666666663,3072,1152,768,192,55453131,5.948111862002406,23,192,4,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_192s_4q_d2_seed23.json,ok
practical_55453131_ml_digits_c0v1v2_192s_6q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.011517348000779748,6.065056278021075,526.6018077781846,0.9791666666666666,0.75,0.22916666666666663,2304,960,1152,192,55453131,6.166694334009662,23,192,6,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_192s_6q_d1_seed23.json,ok
practical_55453131_ml_digits_c0v1v2_192s_6q_d2_seed23.json,ml,multiclass_ml,test_accuracy,0.011605840001720935,5.821844210004201,501.63057642884337,0.9791666666666666,0.7083333333333334,0.27083333333333326,4608,1920,1152,192,55453131,5.913442498975201,23,192,6,3,digits,"0,1,2",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55453131_ml_digits_c0v1v2_192s_6q_d2_seed23.json,ok
