file,workload,family,quality_metric,native_runtime_sec,native_selected_model,native_best_quality_model,native_model_count,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status,quality_tolerance,measurement_fraction,taxonomy,taxonomy_reason
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3023.json,ml,multiclass_ml,test_accuracy,0.0021383099956437945,knn_numpy,knn_numpy,6,6.253050813014852,2924.295740913939,0.96875,0.78125,0.1875,8192,3584,2048,256,strongnative_32node_large128c0c127_20260704060230_c117,6.37626055299188,3023,256,8,4,digits,"2,4,6,8",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3023.json,ok,0.02,0.14814814814814814,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3031.json,ml,multiclass_ml,test_accuracy,0.00018464599270373583,linear_ridge_numpy,linear_ridge_numpy,6,7.180119063006714,38885.86455557258,0.984375,0.765625,0.21875,8192,3584,2048,256,strongnative_32node_large128c0c127_20260704060230_c117,7.303389391017845,3031,256,8,4,digits,"2,4,6,8",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3031.json,ok,0.02,0.14814814814814814,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3043.json,ml,multiclass_ml,test_accuracy,0.00017218198627233505,linear_ridge_numpy,linear_ridge_numpy,6,7.506423076003557,43595.86759634004,0.984375,0.671875,0.3125,8192,3584,2048,256,strongnative_32node_large128c0c127_20260704060230_c117,7.629673935996834,3043,256,8,4,digits,"2,4,6,8",sklearn_digits,2,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3043.json,ok,0.02,0.14814814814814814,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r0_seed43.json,optimization,optimization_qaoa,approximation_ratio,1.7623999156057835e-05,greedy_assignment_numpy,,4,7.155437534995144,406005.3266931547,4,3.1457154773853633,0.21357113065365918,1053,810,324,81,strongnative_32node_large128c0c127_20260704060230_c117,7.179786816006526,43,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r0_seed43.json,ok,0.02,0.14814814814814814,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r2_seed2043.json,optimization,optimization_qaoa,approximation_ratio,1.725301262922585e-05,greedy_assignment_numpy,,4,6.891907751007238,399461.120160119,4,3.1457154773853633,0.21357113065365918,1053,810,324,81,strongnative_32node_large128c0c127_20260704060230_c117,6.917173861991614,2043,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r2_seed2043.json,ok,0.02,0.14814814814814814,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r0_seed17.json,optimization,optimization_qaoa,approximation_ratio,1.9728002371266484e-05,greedy_assignment_numpy,,4,6.929285371006699,351241.1059468997,5,3.6919417382415882,0.2616116523516824,1215,810,405,81,strongnative_32node_large128c0c127_20260704060230_c117,6.95053947501583,17,72,4,3,synthetic,"0,1,2",,1,21,1,,5,ladder,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r0_seed17.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r2_seed2017.json,optimization,optimization_qaoa,approximation_ratio,2.009898889809847e-05,greedy_assignment_numpy,,4,7.402466344006825,368300.4344913669,5,3.6919417382415882,0.2616116523516824,1215,810,405,81,strongnative_32node_large128c0c127_20260704060230_c117,7.424262104002992,2017,72,4,3,synthetic,"0,1,2",,1,21,1,,5,ladder,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r2_seed2017.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r1_seed1023.json,optimization,optimization_qaoa,approximation_ratio,2.7663016226142645e-05,greedy_assignment_numpy,,4,6.936659191007493,250755.70698079103,6,5.249999999999997,0.12500000000000044,1701,1134,567,81,strongnative_32node_large128c0c127_20260704060230_c117,6.959505139006069,1023,72,4,3,synthetic,"0,1,2",,1,21,1,,7,ring,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r1_seed1023.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r3_seed3023.json,optimization,optimization_qaoa,approximation_ratio,2.7442991267889738e-05,greedy_assignment_numpy,,4,6.957686256006127,253532.3568807573,6,5.249999999999997,0.12500000000000044,1701,1134,567,81,strongnative_32node_large128c0c127_20260704060230_c117,6.979753891006112,3023,72,4,3,synthetic,"0,1,2",,1,21,1,,7,ring,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r3_seed3023.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r0_seed17.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0006638519989792258,exact_dense_eigendecomposition_numpy,,0,6.948793351999484,10467.383336473069,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,296,144,5,1,strongnative_32node_large128c0c127_20260704060230_c117,6.960278963000746,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,6,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r0_seed17.json,ok,0.01,0.011235955056179775,quality-limited,quality_gap>0.01
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r1_seed1017.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0006925569905433804,exact_dense_eigendecomposition_numpy,,0,6.4589333109906875,9326.211992926397,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,296,144,5,1,strongnative_32node_large128c0c127_20260704060230_c117,6.470077270991169,1017,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,6,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r1_seed1017.json,ok,0.01,0.011235955056179775,quality-limited,quality_gap>0.01
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r2_seed2017.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0006850429926998913,exact_dense_eigendecomposition_numpy,,0,6.663146773003973,9726.611094499602,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,296,144,5,1,strongnative_32node_large128c0c127_20260704060230_c117,6.675895093998406,2017,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,6,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r2_seed2017.json,ok,0.01,0.011235955056179775,quality-limited,quality_gap>0.01
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r3_seed3017.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0006631609867326915,exact_dense_eigendecomposition_numpy,,0,6.573764161003055,9912.772754306827,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,296,144,5,1,strongnative_32node_large128c0c127_20260704060230_c117,6.584794033988146,3017,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,6,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r3_seed3017.json,ok,0.01,0.011235955056179775,quality-limited,quality_gap>0.01
practical_strongnative_32node_large128c0c127_20260704060230_c118_chem_4q_l1_grid17_r2_seed2017.json,chemistry,chemistry_vqe,absolute_energy_error,0.00017545901937410235,exact_diagonalization_numpy,,0,6.909849218005547,39381.55611865591,-1.705732892552902,-1.3399128656712755,0.3658200268816265,296,111,148,37,strongnative_32node_large128c0c127_20260704060230_c118,6.918986042001052,2017,72,4,3,synthetic,"0,1,2",,1,17,1,benchmarks/workloads/hamiltonians/molecular_chain_4q.json,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_chem_4q_l1_grid17_r2_seed2017.json,ok,0.01,0.26666666666666666,quality-limited,quality_gap>0.01
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed17.json,ml,multiclass_ml,test_accuracy,0.0001834639988373965,linear_ridge_numpy,linear_ridge_numpy,6,13.533082618989283,73764.24096688096,1.0,0.765625,0.234375,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,13.800808235013392,17,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed17.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed23.json,ml,multiclass_ml,test_accuracy,0.00019313301891088486,linear_ridge_numpy,linear_ridge_numpy,6,7.6273668950016145,39492.81659870404,1.0,0.5625,0.4375,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.779381776985247,23,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed23.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed31.json,ml,multiclass_ml,test_accuracy,0.002091158996336162,knn_numpy,knn_numpy,6,7.268508464010665,3475.8277475531677,1.0,0.609375,0.390625,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.397669057972962,31,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed31.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed43.json,ml,multiclass_ml,test_accuracy,0.013386564998654649,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,6.868560125993099,513.0935476489592,1.0,0.625,0.375,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.00424742497853,43,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r0_seed43.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1017.json,ml,multiclass_ml,test_accuracy,0.062349268002435565,one_hidden_layer_mlp_numpy,one_hidden_layer_mlp_numpy,6,7.138191937003285,114.4871810960867,1.0,0.640625,0.359375,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.264473632007139,1017,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1017.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1023.json,ml,multiclass_ml,test_accuracy,0.014248458988731727,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,6.538603234017501,458.89897561473134,0.984375,0.71875,0.265625,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,6.665382758976193,1023,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1023.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1031.json,ml,multiclass_ml,test_accuracy,0.01420494497870095,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,7.0684942369989585,497.60799831309,0.984375,0.671875,0.3125,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.199687526997877,1031,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1031.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1043.json,ml,multiclass_ml,test_accuracy,0.0021222679933998734,knn_numpy,knn_numpy,6,7.602429341990501,3582.21928881442,0.984375,0.78125,0.203125,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.729354727984173,1043,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r1_seed1043.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2017.json,ml,multiclass_ml,test_accuracy,0.014028654986759648,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,7.172922183002811,511.30505310542384,0.96875,0.640625,0.328125,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.303270351025276,2017,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2017.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2023.json,ml,multiclass_ml,test_accuracy,0.00017564001609571278,linear_ridge_numpy,linear_ridge_numpy,6,7.084627656004159,40336.06813235249,1.0,0.609375,0.390625,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.214837997977156,2023,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2023.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2031.json,ml,multiclass_ml,test_accuracy,0.062186544004362077,one_hidden_layer_mlp_numpy,one_hidden_layer_mlp_numpy,6,7.431847358995583,119.5089303961686,0.96875,0.78125,0.1875,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.5572506860189606,2031,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2031.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2043.json,ml,multiclass_ml,test_accuracy,0.00017773301806300879,linear_ridge_numpy,linear_ridge_numpy,6,7.403046544000972,41652.62383254242,1.0,0.625,0.375,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.5741095560078975,2043,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r2_seed2043.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3017.json,ml,multiclass_ml,test_accuracy,0.014115622005192563,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,7.885569023026619,558.641271360613,1.0,0.671875,0.328125,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,8.015044113999465,3017,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3017.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3023.json,ml,multiclass_ml,test_accuracy,0.014170126989483833,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,6.740044697013218,475.65167919915257,1.0,0.640625,0.359375,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,6.869710597005906,3023,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3023.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3031.json,ml,multiclass_ml,test_accuracy,0.014465006010141224,rbf_kernel_ridge_numpy,rbf_kernel_ridge_numpy,6,7.2736334429937415,502.843444233227,1.0,0.625,0.375,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.402987870998913,3031,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3031.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3043.json,ml,multiclass_ml,test_accuracy,0.0021035129902884364,knn_numpy,knn_numpy,6,7.726219406002201,3673.007697919076,0.984375,0.671875,0.3125,5120,2304,2560,256,strongnative_32node_large128c0c127_20260704060230_c118,7.853112359996885,3043,256,10,4,digits,"2,4,6,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_ml_digits_c2v4v6v8_256s_10q_d1_r3_seed3043.json,ok,0.02,0.2564102564102564,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_chordal_4n_grid11_r0_seed43.json,optimization,optimization_qaoa,approximation_ratio,1.6973004676401615e-05,greedy_assignment_numpy,,4,7.005762014974607,412759.0929563023,4,3.229815686445298,0.19254607838867555,1573,1210,484,121,strongnative_32node_large128c0c127_20260704060230_c118,7.027775446011219,43,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_chordal_4n_grid11_r0_seed43.json,ok,0.02,0.14814814814814814,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_chordal_4n_grid11_r2_seed2043.json,optimization,optimization_qaoa,approximation_ratio,1.7573009245097637e-05,greedy_assignment_numpy,,4,6.814986296987627,387809.86238249496,4,3.229815686445298,0.19254607838867555,1573,1210,484,121,strongnative_32node_large128c0c127_20260704060230_c118,6.839985351980431,2043,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_chordal_4n_grid11_r2_seed2043.json,ok,0.02,0.14814814814814814,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ladder_5n_grid11_r0_seed17.json,optimization,optimization_qaoa,approximation_ratio,2.0099018001928926e-05,greedy_assignment_numpy,,4,7.128245464002248,354656.4047715238,5,3.5925466511522917,0.2814906697695416,1815,1210,605,121,strongnative_32node_large128c0c127_20260704060230_c118,7.1500175690162,17,72,4,3,synthetic,"0,1,2",,1,21,1,,5,ladder,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ladder_5n_grid11_r0_seed17.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ladder_5n_grid11_r2_seed2017.json,optimization,optimization_qaoa,approximation_ratio,2.104099257849157e-05,greedy_assignment_numpy,,4,7.329318036005134,348335.18469548237,5,3.5925466511522917,0.2814906697695416,1815,1210,605,121,strongnative_32node_large128c0c127_20260704060230_c118,7.351409827999305,2017,72,4,3,synthetic,"0,1,2",,1,21,1,,5,ladder,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ladder_5n_grid11_r2_seed2017.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ring_7n_grid11_r1_seed1023.json,optimization,optimization_qaoa,approximation_ratio,2.705198130570352e-05,greedy_assignment_numpy,,4,6.818101783981547,252037.05809688877,6,5.082889870078074,0.15285168832032092,2541,1694,847,121,strongnative_32node_large128c0c127_20260704060230_c118,6.840614016982727,1023,72,4,3,synthetic,"0,1,2",,1,21,1,,7,ring,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ring_7n_grid11_r1_seed1023.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ring_7n_grid11_r3_seed3023.json,optimization,optimization_qaoa,approximation_ratio,2.7462985599413514e-05,greedy_assignment_numpy,,4,6.8855859519972,250722.41060870836,6,5.082889870078074,0.15285168832032092,2541,1694,847,121,strongnative_32node_large128c0c127_20260704060230_c118,6.908150447008666,3023,72,4,3,synthetic,"0,1,2",,1,21,1,,7,ring,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_qaoa_ring_7n_grid11_r3_seed3023.json,ok,0.02,0.16666666666666666,quality-limited,quality_gap>0.02
practical_strongnative_32node_large128c0c127_20260704060230_c118_sim_heisenberg_5q_8steps_r0_seed17.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0006765460129827261,exact_dense_eigendecomposition_numpy,,0,6.84821245999774,10122.315893645791,-0.025259172203497292,-0.07408869759288389,0.0488295253893866,394,192,5,1,strongnative_32node_large128c0c127_20260704060230_c118,6.859116016014013,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,8,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_sim_heisenberg_5q_8steps_r0_seed17.json,ok,0.01,0.008460236886632826,quality-limited,quality_gap>0.01
practical_strongnative_32node_large128c0c127_20260704060230_c118_sim_heisenberg_5q_8steps_r1_seed1017.json,simulation,hamiltonian_simulation,absolute_observable_error,0.000675634975777939,exact_dense_eigendecomposition_numpy,,0,6.802308154001366,10068.022523802974,-0.025259172203497292,-0.07408869759288389,0.0488295253893866,394,192,5,1,strongnative_32node_large128c0c127_20260704060230_c118,6.811942198983161,1017,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,8,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_sim_heisenberg_5q_8steps_r1_seed1017.json,ok,0.01,0.008460236886632826,quality-limited,quality_gap>0.01
practical_strongnative_32node_large128c0c127_20260704060230_c118_sim_heisenberg_5q_8steps_r2_seed2017.json,simulation,hamiltonian_simulation,absolute_observable_error,0.000685874983901158,exact_dense_eigendecomposition_numpy,,0,6.733084314997541,9816.780715197876,-0.025259172203497292,-0.07408869759288389,0.0488295253893866,394,192,5,1,strongnative_32node_large128c0c127_20260704060230_c118,6.742250657000113,2017,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,8,data/raw/perlmutter/practical_suite_sweep/practical_strongnative_32node_large128c0c127_20260704060230_c118_sim_heisenberg_5q_8steps_r2_seed2017.json,ok,0.01,0.008460236886632826,quality-limited,quality_gap>0.01
